,test,stat,p,h0,x_label,y_label
0,t_test_rel_one_sided,-1.6915481521981564,0.9464653890656138,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,wilcoxon,58.0,0.9620742797851562,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,x_min,0.35879827043462437,0.35879827043462437,x_min,BugLocator_ext,BugLocator
0,y_min,0.35879927566610875,0.35879927566610875,y_min,BugLocator_ext,BugLocator
0,x_var,0.0016123621124018229,0.0016123621124018229,x_var,BugLocator_ext,BugLocator
0,y_var,0.001567195625306485,0.001567195625306485,y_var,BugLocator_ext,BugLocator
0,x_std,0.04015422907243797,0.04015422907243797,x_std,BugLocator_ext,BugLocator
0,y_std,0.03958782167922965,0.03958782167922965,y_std,BugLocator_ext,BugLocator
0,shapiro_stat,0.975307822227478,0.8604431748390198,BugLocator_ext - that the data was drawn from normal distribution,,
1,dagostino_stat,1.4217924633082406,0.49120376776163566,BugLocator_ext - that the data was drawn from normal distribution,,
0,shapiro_stat,0.9776424169540405,0.9001627564430237,BugLocator - that the data was drawn from normal distribution,,
1,dagostino_stat,1.3838183387731489,0.500619388912773,BugLocator - that the data was drawn from normal distribution,,
0,t_test_two_sided,-0.15502365741291158,0.877623185440027,BugLocator_ext is not different BugLocator,,
0,welch_t_test_two_sided,-0.15502365741291158,0.8776233504215484,BugLocator_ext is not different BugLocator,,
0,x_min,0.35879827043462437,0.35879827043462437,x_min,,
0,y_min,0.35879927566610875,0.35879927566610875,y_min,,
0,paired bootstrap,6.0,0.3,abs count BugLocator_ext better than BugLocator,,
