,test,stat,p,h0,x_label,y_label
0,x_var,0.0013109172588007328,0.0013109172588007328,x_var,BugLocator_ext,BugLocator
0,y_var,0.001292607924123664,0.001292607924123664,y_var,BugLocator_ext,BugLocator
0,x_std,0.03620659137230033,0.03620659137230033,x_std,BugLocator_ext,BugLocator
0,y_std,0.03595285696747428,0.03595285696747428,y_std,BugLocator_ext,BugLocator
0,shapiro_stat,0.9520057439804077,0.3985659182071686,BugLocator_ext - that the data was drawn from normal distribution,,
1,dagostino_stat,0.5504287014470768,0.7594093258392677,BugLocator_ext - that the data was drawn from normal distribution,,
0,shapiro_stat,0.9614430665969849,0.5730653405189514,BugLocator - that the data was drawn from normal distribution,,
1,dagostino_stat,0.7609051041937914,0.6835519963156391,BugLocator - that the data was drawn from normal distribution,,
0,t_test_two_sided,0.5329019569469747,0.5972043909975044,BugLocator_ext is not different BugLocator,,
0,welch_t_test_two_sided,0.5329019569469746,0.5972045437846192,BugLocator_ext is not different BugLocator,,
0,x_min,0.4009312590771922,0.4009312590771922,x_min,,
0,y_min,0.40093301766359574,0.40093301766359574,y_min,,
0,paired bootstrap,13.0,0.65,abs count BugLocator_ext better than BugLocator,,
