,test,stat,p,h0,x_label,y_label
0,x_min,0.28552475063670074,0.28552475063670074,x_min,,
0,y_min,0.2854836453011086,0.2854836453011086,y_min,,
0,paired bootstrap,14.0,0.7,abs count BRTracer_ext better than BRTracer,,
0,shapiro_stat,0.9737066626548767,0.8303863406181335,BugLocator_ext - that the data was drawn from normal distribution,BugLocator_ext,BugLocator
1,dagostino_stat,0.5035320628241657,0.7774266101981311,BugLocator_ext - that the data was drawn from normal distribution,BugLocator_ext,BugLocator
0,shapiro_stat,0.973046600818634,0.817459225654602,BugLocator - that the data was drawn from normal distribution,BugLocator_ext,BugLocator
1,dagostino_stat,0.7303926796258171,0.6940603658169533,BugLocator - that the data was drawn from normal distribution,BugLocator_ext,BugLocator
0,t_test_ind_one_sided,0.20064525758613241,0.42102301130366493,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,welch_t_test_ind_one_sided,0.20064525758613241,0.4210255736078603,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,t_test_rel_one_sided,1.2434904683262826,0.11440615060490826,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,wilcoxon,138.0,0.04177818333767979,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,x_min,0.20862110530517747,0.20862110530517747,x_min,BugLocator_ext,BugLocator
0,y_min,0.20746062204614932,0.20746062204614932,y_min,BugLocator_ext,BugLocator
0,x_var,0.007866402025815292,0.007866402025815292,x_var,BugLocator_ext,BugLocator
0,y_var,0.006846378433399091,0.006846378433399091,y_var,BugLocator_ext,BugLocator
0,x_std,0.08869273941995079,0.08869273941995079,x_std,BugLocator_ext,BugLocator
0,y_std,0.08274284520971642,0.08274284520971642,y_std,BugLocator_ext,BugLocator
0,shapiro_stat,0.9737066626548767,0.8303863406181335,BugLocator_ext - that the data was drawn from normal distribution,,
1,dagostino_stat,0.5035320628241657,0.7774266101981311,BugLocator_ext - that the data was drawn from normal distribution,,
0,shapiro_stat,0.973046600818634,0.817459225654602,BugLocator - that the data was drawn from normal distribution,,
1,dagostino_stat,0.7303926796258171,0.6940603658169533,BugLocator - that the data was drawn from normal distribution,,
0,t_test_two_sided,0.20064525758613241,0.8420460226073299,BugLocator_ext is not different BugLocator,,
0,welch_t_test_two_sided,0.20064525758613241,0.8420511472157206,BugLocator_ext is not different BugLocator,,
0,x_min,0.20862110530517747,0.20862110530517747,x_min,,
0,y_min,0.20746062204614932,0.20746062204614932,y_min,,
0,paired bootstrap,14.0,0.7,abs count BugLocator_ext better than BugLocator,,
