,test,stat,p,h0,x_label,y_label
0,t_test_rel_one_sided,0.6599157621548004,0.25861420774377414,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,wilcoxon,87.0,0.7509956359863281,BugLocator_ext is not greater than BugLocator,BugLocator_ext,BugLocator
0,x_min,0.35977152921684,0.35977152921684,x_min,BugLocator_ext,BugLocator
0,y_min,0.35879927566610875,0.35879927566610875,y_min,BugLocator_ext,BugLocator
0,x_var,0.0016682354686060464,0.0016682354686060464,x_var,BugLocator_ext,BugLocator
0,y_var,0.001567195625306485,0.001567195625306485,y_var,BugLocator_ext,BugLocator
0,x_std,0.04084403834840584,0.04084403834840584,x_std,BugLocator_ext,BugLocator
0,y_std,0.03958782167922965,0.03958782167922965,y_std,BugLocator_ext,BugLocator
0,shapiro_stat,0.9743252396583557,0.8422322273254395,BugLocator_ext - that the data was drawn from normal distribution,,
1,dagostino_stat,0.9522295929886667,0.6211921674710638,BugLocator_ext - that the data was drawn from normal distribution,,
0,shapiro_stat,0.9776424169540405,0.9001627564430237,BugLocator - that the data was drawn from normal distribution,,
1,dagostino_stat,1.3838183387731489,0.500619388912773,BugLocator - that the data was drawn from normal distribution,,
0,t_test_two_sided,0.062015446042145324,0.9508755791159826,BugLocator_ext is not different BugLocator,,
0,welch_t_test_two_sided,0.062015446042145324,0.9508758950043745,BugLocator_ext is not different BugLocator,,
0,x_min,0.35977152921684,0.35977152921684,x_min,,
0,y_min,0.35879927566610875,0.35879927566610875,y_min,,
0,paired bootstrap,6.0,0.3,abs count BugLocator_ext better than BugLocator,,
