,bug_id,project,orga,jaccard_avg_op,hamming_avg_op,euclidean_avg_op,jaccard_avg_file,hamming_avg_file,euclidean_avg_file,jaccard_sum,hamming_sum,euclidean_sum,files_count,op_count
11,Spring--ROO_1_2_4--3518,ROO,Spring,0.6729575163398746,0.4224369747899155,1.3597195160502495,40.040972222222535,25.134999999999973,80.90331120498985,4804.916666666704,3016.1999999999966,9708.397344598781,120,7140
12,Wildfly--WFLY_8_0_0--1812,WFLY,Wildfly,0.5819088319088318,0.21538461538461776,0.7896109148446473,26.18589743589743,9.692307692307798,35.53249116800913,2382.916666666666,882.0000000000097,3233.4566962888307,91,4095
13,Wildfly--WFLY_10_0_0--6602,WFLY,Wildfly,0.6034928272297964,0.19395883453622334,0.7605997485949397,25.950191570881245,8.340229885057603,32.70578918958241,2257.6666666666683,725.6000000000115,2845.4036594936697,87,3741
14,Spring--BATCH_1_1_0--693,BATCH,Spring,0.7177663033084718,0.27458405048766976,0.9873628321772774,29.78730158730158,11.395238095238295,40.97555753535701,2502.1333333333328,957.2000000000168,3441.946832969989,84,3486
15,Spring--ROO_1_1_5--2717,ROO,Spring,0.6888672508925685,0.44959428756897474,1.4011688339641934,26.865822784810174,17.534177215190017,54.64558452460354,2122.4000000000037,1385.2000000000112,4317.00117744368,79,3081
16,Apache--CAMEL_1_6_0--849,CAMEL,Apache,0.7297106402369569,0.3127819548872194,1.1001870980620327,27.72900432900436,11.885714285714336,41.80710972635725,2135.133333333336,915.2000000000039,3219.147448929508,77,2926
17,Apache--CAMEL_1_6_0--505,CAMEL,Apache,0.7297106402369569,0.3127819548872194,1.1001870980620327,27.72900432900436,11.885714285714336,41.80710972635725,2135.133333333336,915.2000000000039,3219.147448929508,77,2926
18,Spring--SEC_3_2_9--3056,SEC,Spring,0.6964389233954457,0.3243892339544519,1.1197652031829657,24.027142857142874,11.19142857142859,38.63189950981232,1681.9000000000012,783.4000000000013,2704.2329656868624,70,2415
19,Wildfly--WFLY_10_0_0--5091,WFLY,Wildfly,0.5648668422592917,0.1968393327480228,0.7351563505024977,18.923039215686273,6.594117647058763,24.627737741833673,1286.7666666666667,448.3999999999959,1674.68616644469,68,2278
20,Apache--CAMEL_2_0_0--1428,CAMEL,Apache,0.7055886243386243,0.35674603174603137,1.1846121389345583,22.226041666666667,11.237499999999988,37.31528237643859,1422.4666666666667,719.1999999999992,2388.1780720920697,64,2016
21,Spring--SECOAUTH_1_0_5--427,SECOAUTH,Spring,0.5423454469507101,0.16491228070175346,0.6546480511210917,15.185672514619881,4.617543859649096,18.330145431390566,865.5833333333333,263.1999999999985,1044.8182895892623,57,1596
22,Apache--CAMEL_1_6_0--404,CAMEL,Apache,0.7014724310776936,0.33107769423558675,1.121809278100719,19.641228070175423,9.270175438596429,31.410659786820133,1119.549999999999,528.3999999999965,1790.4076078487476,57,1596
23,Wildfly--WFLY_8_1_0--3715,WFLY,Wildfly,0.5616161616161616,0.16053872053871998,0.6663418085190809,15.163636363636364,4.334545454545439,17.991228830015185,834.0,238.39999999999915,989.5175856508351,55,1485
24,Spring--ROO_1_1_4--301,ROO,Spring,0.750821256038647,0.4546859903381636,1.38664793723898,16.893478260869557,10.23043478260868,31.19957858787705,777.0999999999997,470.59999999999934,1435.1806150423442,46,1035
25,Spring--ROO_1_1_4--394,ROO,Spring,0.750821256038647,0.4546859903381636,1.38664793723898,16.893478260869557,10.23043478260868,31.19957858787705,777.0999999999997,470.59999999999934,1435.1806150423442,46,1035
26,Apache--HBASE_0_90_3--4055,HBASE,Apache,0.6056902356902356,0.46181818181818085,1.372058526794867,13.325185185185182,10.159999999999979,30.18528758948708,599.6333333333332,457.199999999999,1358.3379415269185,45,990
27,Apache--CAMEL_2_7_1--2389,CAMEL,Apache,0.7612289562289558,0.341010101010099,1.1676183916669214,16.74703703703703,7.502222222222177,25.68760461667227,753.6166666666662,337.599999999998,1155.9422077502522,45,990
28,Apache--HBASE_1_0_0--13825,HBASE,Apache,0.647053872053872,0.4783838383838376,1.4408446195316196,14.235185185185184,10.524444444444427,31.69858162969563,640.5833333333333,473.5999999999992,1426.4361733363035,45,990
29,Apache--CAMEL_2_7_1--3901,CAMEL,Apache,0.7612289562289558,0.341010101010099,1.1676183916669214,16.74703703703703,7.502222222222177,25.68760461667227,753.6166666666662,337.599999999998,1155.9422077502522,45,990
30,Spring--ROO_1_1_3--2276,ROO,Spring,0.7575405214940103,0.385200845665959,1.2337782021056019,16.28712121212122,8.28181818181812,26.526231345270443,716.6333333333338,364.39999999999725,1167.1541791918994,44,946
31,Spring--ROO_1_1_3--2266,ROO,Spring,0.7575405214940103,0.385200845665959,1.2337782021056019,16.28712121212122,8.28181818181812,26.526231345270443,716.6333333333338,364.39999999999725,1167.1541791918994,44,946
32,Wildfly--WFCORE_1_0_0--604,WFCORE,Wildfly,0.7659615384615384,0.36666666666666586,1.2177553668469003,14.936249999999998,7.149999999999984,23.746229653514558,597.4499999999999,285.9999999999994,949.8491861405823,40,780
33,Wildfly--WFCORE_1_0_0--213,WFCORE,Wildfly,0.7659615384615384,0.36666666666666586,1.2177553668469003,14.936249999999998,7.149999999999984,23.746229653514558,597.4499999999999,285.9999999999994,949.8491861405823,40,780
34,Wildfly--WFLY_8_0_0--2774,WFLY,Wildfly,0.4221794871794873,0.14564102564102616,0.5334354609251325,8.232500000000002,2.84000000000001,10.401991488040084,329.30000000000007,113.6000000000004,416.07965952160333,40,780
35,Spring--ROO_1_1_2--2150,ROO,Spring,0.706927575348628,0.36707152496626005,1.1845381617074966,13.431623931623932,6.974358974358941,22.506225072442437,523.8333333333334,271.9999999999987,877.742777825255,39,741
36,Wildfly--WFLY_10_0_0--5422,WFLY,Wildfly,0.5315315315315315,0.17155049786628804,0.6715277896226246,9.833333333333334,3.1736842105263285,12.423264108018556,373.6666666666667,120.60000000000049,472.0840361047051,38,703
37,Wildfly--WFLY_8_0_0--3214,WFLY,Wildfly,0.7820293978188714,0.29985775248933094,1.089295929453965,14.467543859649119,5.547368421052622,20.151974694898353,549.7666666666665,210.79999999999964,765.7750384061375,38,703
38,Apache--CAMEL_1_6_0--415,CAMEL,Apache,0.7267267267267279,0.34714714714714695,1.162099737573964,13.0810810810811,6.248648648648645,20.91779527633135,484.00000000000074,231.19999999999987,773.9584252242599,37,666
39,Apache--CAMEL_1_6_4--1759,CAMEL,Apache,0.7663825757575758,0.37727272727272715,1.2563244566856107,12.262121212121214,6.036363636363634,20.10119130696977,404.65000000000003,199.19999999999993,663.3393131300024,33,528
40,Wildfly--WFLY_10_0_0--6610,WFLY,Wildfly,0.6180555555555555,0.1750000000000007,0.732012544345136,9.888888888888888,2.8000000000000114,11.712200709522175,326.3333333333333,92.40000000000038,386.5026234142318,33,528
41,Wildfly--WFLY_10_0_0--6064,WFLY,Wildfly,0.6237373737373738,0.1810606060606071,0.7540963588107504,9.979797979797981,2.8969696969697134,12.065541740972007,329.33333333333337,95.60000000000055,398.1628774520762,33,528
42,Apache--HBASE_1_2_0--14077,HBASE,Apache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,496
43,Apache--HBASE_1_2_4--15610,HBASE,Apache,0.5620279146141213,0.45123152709359554,1.3879116232549307,7.8683908045976985,6.317241379310338,19.43076272556903,228.18333333333325,183.1999999999998,563.4921190415018,29,406
44,Wildfly--WFCORE_2_0_0--959,WFCORE,Wildfly,0.6553776683087029,0.26305418719211926,0.8867037749577725,9.17528735632184,3.682758620689669,12.413852849408816,266.08333333333337,106.80000000000041,360.00173263285564,29,406
45,Apache--HBASE_1_2_4--14763,HBASE,Apache,0.5620279146141213,0.45123152709359554,1.3879116232549307,7.8683908045976985,6.317241379310338,19.43076272556903,228.18333333333325,183.1999999999998,563.4921190415018,29,406
46,Commons--MATH_3_3--1154,MATH,Commons,0.6278659611992945,0.1746031746031751,0.7495697517427662,8.476190476190476,2.357142857142864,10.119191648527345,237.33333333333331,66.00000000000018,283.33736615876563,28,378
47,Apache--CAMEL_1_6_0--1475,CAMEL,Apache,0.6930199430199431,0.2803418803418808,0.9832118252599783,9.00925925925926,3.6444444444444506,12.781753728379718,243.25,98.40000000000016,345.1073506662524,27,351
48,Apache--HBASE_1_2_0--15889,HBASE,Apache,0.6176638176638172,0.47293447293447294,1.429040902499356,8.029629629629623,6.148148148148148,18.577531732491625,216.79999999999984,166.0,501.5933567772739,27,351
49,Commons--MATH_2_1--397,MATH,Commons,0.6011396011396012,0.1720797720797722,0.7585955193867785,7.814814814814815,2.2370370370370387,9.861741752028122,211.0,60.40000000000004,266.26702730475927,27,351
50,Commons--MATH_2_1--404,MATH,Commons,0.6011396011396012,0.1720797720797722,0.7585955193867785,7.814814814814815,2.2370370370370387,9.861741752028122,211.0,60.40000000000004,266.26702730475927,27,351
51,Spring--SWF_2_0_1--720,SWF,Spring,0.690153846153846,0.27569230769230885,0.994254496131367,8.626923076923076,3.4461538461538606,12.428181201642087,224.29999999999995,89.60000000000038,323.13271124269426,26,325
52,Spring--ROO_1_0_0--541,ROO,Spring,0.46389743589743576,0.28553846153846185,1.065118035104592,5.798717948717947,3.569230769230773,13.3139754388074,150.76666666666662,92.8000000000001,346.1633614089924,26,325
53,Spring--ROO_1_0_0--539,ROO,Spring,0.46389743589743576,0.28553846153846185,1.065118035104592,5.798717948717947,3.569230769230773,13.3139754388074,150.76666666666662,92.8000000000001,346.1633614089924,26,325
54,Apache--CAMEL_2_0_0--2665,CAMEL,Apache,0.6133333333333333,0.2106666666666668,0.7892536906582049,7.36,2.5280000000000014,9.471044287898458,184.0,63.20000000000004,236.77610719746147,25,300
55,Spring--SEC_3_0_5--1700,SEC,Spring,0.7149999999999997,0.2760000000000008,1.0553478046413165,8.579999999999997,3.3120000000000096,12.664173655695798,214.49999999999991,82.80000000000024,316.60434139239493,25,300
56,Wildfly--WFLY_8_1_0--4249,WFLY,Wildfly,0.6322222222222222,0.1733333333333336,0.7397713669627146,7.586666666666668,2.080000000000003,8.877256403552575,189.66666666666669,52.00000000000008,221.93141008881437,25,300
57,Apache--CAMEL_1_6_0--1474,CAMEL,Apache,0.7649999999999999,0.3640000000000003,1.2394460493729753,9.18,4.368000000000004,14.873352592475703,229.49999999999997,109.2000000000001,371.8338148118926,25,300
58,Wildfly--WFLY_10_0_0--5189,WFLY,Wildfly,0.6585144927536232,0.23260869565217407,0.901719121226097,7.572916666666667,2.675000000000002,10.369769894100115,181.75,64.20000000000005,248.87447745840277,24,276
59,Wildfly--WFLY_10_0_0--5672,WFLY,Wildfly,0.7137681159420286,0.24927536231884082,0.9501008064274143,8.208333333333329,2.8666666666666694,10.926159273915266,196.9999999999999,68.80000000000007,262.22782257396636,24,276
60,Apache--CAMEL_1_6_0--1411,CAMEL,Apache,0.6837944664031614,0.3810276679841906,1.2748022293161154,7.521739130434776,4.1913043478260965,14.02282452247727,172.99999999999986,96.40000000000022,322.5249640169772,23,253
61,Apache--HBASE_1_2_4--15650,HBASE,Apache,0.6559884559884559,0.4580086580086579,1.4366015933453264,6.887878787878787,4.809090909090909,15.084316730125927,151.5333333333333,105.79999999999998,331.8549680627704,22,231
62,Spring--BATCH_1_0_0--498,BATCH,Spring,0.6911976911976913,0.3238095238095238,1.123289850721495,7.257575757575759,3.4,11.794543432575699,159.66666666666669,74.8,259.47995551666537,22,231
63,Spring--ROO_1_0_0--339,ROO,Spring,0.711984126984127,0.35619047619047634,1.1539014984707185,7.11984126984127,3.561904761904763,11.539014984707185,149.51666666666668,74.80000000000003,242.3193146788509,21,210
64,Spring--SGF_1_6_2--423,SGF,Spring,0.6039682539682539,0.19047619047619047,0.7463095534758181,6.0396825396825395,1.9047619047619047,7.463095534758181,126.83333333333333,40.0,156.7250062299218,21,210
65,Commons--MATH_2_0--207,MATH,Commons,0.5916666666666667,0.19047619047619052,0.7187591152663291,5.916666666666667,1.904761904761905,7.18759115266329,124.25,40.00000000000001,150.9394142059291,21,210
66,Wildfly--SWARM_2016_8--611,SWARM,Wildfly,0.7166666666666667,0.21904761904761905,0.8990939298396439,7.166666666666667,2.1904761904761907,8.99093929839644,150.5,46.0,188.80972526632522,21,210
67,Wildfly--WFLY_8_0_0--918,WFLY,Wildfly,0.7088888888888889,0.260952380952381,0.9564256721920736,7.0888888888888895,2.60952380952381,9.564256721920737,148.86666666666667,54.80000000000001,200.84939116033547,21,210
68,Spring--SEC_2_0_0--632,SEC,Spring,0.7522222222222222,0.31238095238095254,1.136343160182704,7.522222222222222,3.1238095238095256,11.36343160182704,157.96666666666667,65.60000000000004,238.63206363836784,21,210
69,Spring--DATAREST_2_2_4--514,DATAREST,Spring,0.496140350877193,0.2284210526315793,0.7385532672569248,4.713333333333333,2.1700000000000035,7.016256038940786,94.26666666666667,43.40000000000007,140.32512077881572,20,190
70,Spring--DATAREST_2_1_6--388,DATAREST,Spring,0.3684210526315789,0.07999999999999995,0.381501480917045,3.5,0.7599999999999995,3.624264068711928,70.0,15.199999999999989,72.48528137423855,20,190
71,Apache--CAMEL_2_12_3--7364,CAMEL,Apache,0.714522417153996,0.42807017543859677,1.319085614905103,6.4307017543859635,3.8526315789473706,11.871770534145925,122.18333333333331,73.20000000000005,225.56364014877258,19,171
72,Wildfly--WFLY_8_0_0--2934,WFLY,Wildfly,0.5594541910331383,0.15906432748537994,0.6663181084157616,5.035087719298245,1.4315789473684193,5.996862975741854,95.66666666666666,27.199999999999967,113.94039653909522,19,171
73,Commons--CRYPTO_1_0_0--33,CRYPTO,Commons,0.5567251461988304,0.2690058479532165,0.8760359336879084,5.010526315789474,2.4210526315789487,7.884323403191176,95.2,46.00000000000002,149.80214466063234,19,171
74,Commons--MATH_3_2--1059,MATH,Commons,0.47368421052631593,0.2245614035087718,0.8819282179317256,4.263157894736843,2.021052631578946,7.93735396138553,81.00000000000003,38.39999999999998,150.80972526632507,19,171
75,Wildfly--WFCORE_2_0_4--1239,WFCORE,Wildfly,0.6799220272904481,0.3883040935672516,1.1812071528288761,6.119298245614034,3.4947368421052643,10.630864375459884,116.26666666666664,66.40000000000002,201.98642313373782,19,171
76,Spring--SWF_2_1_0--1243,SWF,Spring,0.6379142300194932,0.20116959064327464,0.7944250938737482,5.741228070175439,1.8105263157894718,7.1498258448637335,109.08333333333334,34.39999999999996,135.84669105241093,19,171
77,Spring--ROO_1_1_2--994,ROO,Spring,0.5133986928104576,0.27058823529411746,0.9779601369600366,4.36388888888889,2.2999999999999985,8.31266116416031,78.55000000000001,41.39999999999997,149.6279009548856,18,153
78,Wildfly--WFLY_10_0_0--5548,WFLY,Wildfly,0.8154684095860568,0.39477124183006546,1.306612222951457,6.931481481481483,3.355555555555556,11.106203895087383,124.7666666666667,60.40000000000001,199.9116701115729,18,153
79,Apache--CAMEL_2_2_0--2278,CAMEL,Apache,0.7855119825708057,0.45882352941176474,1.3974617277468022,6.676851851851848,3.9000000000000004,11.878424685847818,120.18333333333327,70.2,213.81164434526073,18,153
80,Spring--DATAGRAPH_3_0_1--453,DATAGRAPH,Spring,0.6209150326797386,0.2431372549019607,0.8761144725856898,5.277777777777778,2.066666666666666,7.4469730169783634,95.0,37.19999999999999,134.04551430561054,18,153
81,Spring--ROO_1_1_2--2191,ROO,Spring,0.5133986928104576,0.27058823529411746,0.9779601369600366,4.36388888888889,2.2999999999999985,8.31266116416031,78.55000000000001,41.39999999999997,149.6279009548856,18,153
82,Apache--CAMEL_2_6_0--3356,CAMEL,Apache,0.7150735294117647,0.3852941176470593,1.2105546285988869,5.720588235294118,3.0823529411764743,9.684437028791095,97.25,52.40000000000006,164.63542948944863,17,136
83,Wildfly--WFLY_8_1_0--3322,WFLY,Wildfly,0.5,0.11176470588235282,0.5243655036690056,4.0,0.8941176470588226,4.194924029352045,68.0,15.199999999999983,71.31370849898475,17,136
84,Wildfly--WFCORE_1_0_0--46,WFCORE,Wildfly,0.8223039215686275,0.32352941176470607,1.1631194863308052,6.57843137254902,2.5882352941176485,9.304955890646442,111.83333333333334,44.00000000000003,158.18425014098952,17,136
85,Apache--HBASE_1_2_4--14970,HBASE,Apache,0.6314950980392159,0.5088235294117647,1.3742915075342133,5.051960784313727,4.070588235294117,10.994332060273706,85.88333333333335,69.19999999999999,186.903645024653,17,136
86,Spring--ROO_1_1_2--2671,ROO,Spring,0.7020833333333334,0.4676470588235292,1.3798583949212109,5.616666666666667,3.7411764705882335,11.038867159369687,95.48333333333335,63.59999999999997,187.66074170928468,17,136
87,Wildfly--WFLY_8_0_0--3091,WFLY,Wildfly,0.720098039215686,0.4205882352941177,1.3410770086951558,5.760784313725488,3.3647058823529417,10.728616069561246,97.93333333333331,57.20000000000001,182.38647318254118,17,136
88,Wildfly--WFLY_8_0_0--1656,WFLY,Wildfly,0.7868872549019609,0.4764705882352942,1.4446213131967147,6.295098039215687,3.8117647058823536,11.556970505573718,107.01666666666668,64.80000000000001,196.4684985947532,17,136
89,Wildfly--WFLY_10_0_0--6120,WFLY,Wildfly,0.7316176470588236,0.24117647058823496,0.9396520165693766,5.852941176470589,1.9294117647058797,7.517216132555013,99.50000000000001,32.799999999999955,127.79267425343521,17,136
90,Wildfly--WFCORE_2_0_0--896,WFCORE,Wildfly,0.7444852941176471,0.2823529411764709,1.017538678439458,5.955882352941177,2.2588235294117673,8.140309427515664,101.25,38.40000000000004,138.38526026776628,17,136
91,Spring--BATCH_2_0_0--1053,BATCH,Spring,0.6017156862745098,0.32941176470588224,1.0210819253945047,4.813725490196078,2.635294117647058,8.168655403156038,81.83333333333333,44.79999999999998,138.86714185365264,17,136
92,Spring--BATCH_1_0_0--468,BATCH,Spring,0.6768382352941177,0.2705882352941172,0.9609288635168115,5.4147058823529415,2.1647058823529375,7.687430908134492,92.05000000000001,36.79999999999994,130.68632543828636,17,136
93,Wildfly--WFLY_8_0_0--3090,WFLY,Wildfly,0.720098039215686,0.4205882352941177,1.3410770086951558,5.760784313725488,3.3647058823529417,10.728616069561246,97.93333333333331,57.20000000000001,182.38647318254118,17,136
94,Apache--CAMEL_1_6_0--197,CAMEL,Apache,0.5612745098039215,0.16470588235294095,0.6692876590568732,4.490196078431372,1.3176470588235276,5.354301272454985,76.33333333333331,22.39999999999997,91.02312163173475,17,136
95,Spring--BATCH_1_0_0--465,BATCH,Spring,0.6768382352941177,0.2705882352941172,0.9609288635168115,5.4147058823529415,2.1647058823529375,7.687430908134492,92.05000000000001,36.79999999999994,130.68632543828636,17,136
96,Spring--ROO_1_1_4--2580,ROO,Spring,0.7293055555555557,0.4633333333333331,1.3837025734990354,5.4697916666666675,3.4749999999999983,10.377769301242765,87.51666666666668,55.59999999999997,166.04430881988424,16,120
97,Wildfly--WFLY_10_0_0--5186,WFLY,Wildfly,0.6791666666666667,0.18833333333333302,0.7855196877541837,5.09375,1.4124999999999976,5.891397658156378,81.5,22.599999999999962,94.26236253050205,16,120
98,Apache--HBASE_0_98_19--15742,HBASE,Apache,0.7668055555555555,0.38333333333333314,1.2234525645558765,5.751041666666667,2.8749999999999987,9.175894234169073,92.01666666666667,45.99999999999998,146.81430774670517,16,120
99,Spring--ROO_1_1_0--879,ROO,Spring,0.7572222222222221,0.45500000000000007,1.3830270245595,5.679166666666666,3.4125000000000005,10.37270268419625,90.86666666666666,54.60000000000001,165.96324294714,16,120
100,Apache--CAMEL_2_17_0--10303,CAMEL,Apache,0.4284722222222222,0.1766666666666666,0.6190517760007987,3.2135416666666665,1.3249999999999995,4.642888320005991,51.416666666666664,21.199999999999992,74.28621312009585,16,120
101,Spring--ROO_1_1_2--2245,ROO,Spring,0.7688888888888888,0.47333333333333344,1.4307618119874133,5.766666666666667,3.5500000000000007,10.7307135899056,92.26666666666667,56.80000000000001,171.6914174384896,16,120
102,Commons--MATH_2_2--699,MATH,Commons,0.125,0.025000000000000005,0.125,0.9375,0.18750000000000003,0.9375,15.0,3.0000000000000004,15.0,16,120
103,JBoss--ENTESB_6_2_0--2582,ENTESB,JBoss,0.18571428571428572,0.10285714285714287,0.4231872796534751,1.3,0.7200000000000001,2.9623109575743256,19.5,10.8,44.434664363614885,15,105
104,Wildfly--WFLY_8_0_0--1684,WFLY,Wildfly,0.7306349206349205,0.4533333333333332,1.3669321800295011,5.114444444444444,3.1733333333333325,9.568525260206508,76.71666666666665,47.59999999999999,143.52787890309762,15,105
105,Spring--ROO_1_0_0--553,ROO,Spring,0.5074603174603175,0.34285714285714264,1.1816710224993543,3.5522222222222224,2.3999999999999986,8.27169715749548,53.28333333333334,35.99999999999998,124.0754573624322,15,105
106,Apache--CAMEL_1_6_0--1332,CAMEL,Apache,0.7514285714285713,0.34666666666666673,1.1627879193131638,5.26,2.426666666666667,8.139515435192147,78.89999999999999,36.400000000000006,122.09273152788221,15,105
107,Spring--SEC_3_0_2--1418,SEC,Spring,0.5753968253968254,0.3085714285714283,1.1264567202635598,4.027777777777778,2.159999999999998,7.885197041844918,60.416666666666664,32.39999999999997,118.27795562767378,15,105
108,Spring--ROO_1_1_5--2701,ROO,Spring,0.7036507936507934,0.49523809523809503,1.5000985580298252,4.925555555555554,3.4666666666666655,10.500689906208777,73.88333333333331,51.99999999999998,157.51034859313165,15,105
109,Spring--SEC_1_0_1--338,SEC,Spring,0.6507936507936506,0.28571428571428537,1.1013943798427928,4.5555555555555545,1.9999999999999976,7.709760658899549,68.33333333333331,29.999999999999964,115.64640988349323,15,105
110,Spring--BATCH_1_0_0--383,BATCH,Spring,0.7071428571428572,0.3733333333333334,1.2477860473314828,4.95,2.613333333333334,8.73450233132038,74.25,39.20000000000001,131.0175349698057,15,105
111,Spring--ROO_1_0_0--8,ROO,Spring,0.5074603174603175,0.34285714285714264,1.1816710224993543,3.5522222222222224,2.3999999999999986,8.27169715749548,53.28333333333334,35.99999999999998,124.0754573624322,15,105
112,Apache--HBASE_0_98_20--16074,HBASE,Apache,0.6688888888888888,0.4609523809523809,1.4480455747404906,4.682222222222221,3.226666666666666,10.136319023183434,70.23333333333332,48.39999999999999,152.0447853477515,15,105
113,Wildfly--WFLY_8_0_0--1664,WFLY,Wildfly,0.7306349206349205,0.4533333333333332,1.3669321800295011,5.114444444444444,3.1733333333333325,9.568525260206508,76.71666666666665,47.59999999999999,143.52787890309762,15,105
114,Wildfly--WFLY_8_0_0--2591,WFLY,Wildfly,0.7306349206349205,0.4533333333333332,1.3669321800295011,5.114444444444444,3.1733333333333325,9.568525260206508,76.71666666666665,47.59999999999999,143.52787890309762,15,105
115,Wildfly--WFLY_8_0_0--1469,WFLY,Wildfly,0.7722222222222224,0.29333333333333295,1.099558640467987,5.405555555555556,2.0533333333333306,7.696910483275908,81.08333333333334,30.79999999999996,115.45365724913862,15,105
116,Wildfly--WFLY_10_0_0--6315,WFLY,Wildfly,0.5444444444444445,0.21714285714285708,0.761401867769517,3.8111111111111113,1.5199999999999996,5.329813074386619,57.16666666666667,22.799999999999994,79.94719611579929,15,105
117,Spring--ROO_1_2_0--2925,ROO,Spring,0.7322222222222221,0.3352380952380951,1.1281322296783158,5.125555555555555,2.346666666666666,7.896925607748211,76.88333333333333,35.19999999999999,118.45388411622316,15,105
118,Apache--CAMEL_2_5_0--3377,CAMEL,Apache,0.6015873015873016,0.17904761904761893,0.736274769475378,4.211111111111111,1.2533333333333325,5.153923386327646,63.166666666666664,18.799999999999986,77.30885079491469,15,105
119,Apache--CAMEL_2_15_0--8476,CAMEL,Apache,0.724126984126984,0.4380952380952381,1.3941707723643728,5.068888888888888,3.066666666666667,9.75919540655061,76.03333333333332,46.0,146.38793109825914,15,105
120,Spring--SECOAUTH_1_0_0--145,SECOAUTH,Spring,0.489010989010989,0.2065934065934065,0.6941397271558655,3.1785714285714284,1.342857142857142,4.511908226513126,44.5,18.79999999999999,63.16671517118376,14,91
121,Spring--AMQP_1_1_4--307,AMQP,Spring,0.6712454212454212,0.23956043956043926,0.8761523509229869,4.363095238095238,1.5571428571428552,5.694990280999415,61.08333333333333,21.799999999999972,79.72986393399181,14,91
122,Wildfly--WFLY_8_0_0--1786,WFLY,Wildfly,0.6703296703296703,0.18021978021978013,0.7766736818761995,4.357142857142857,1.1714285714285708,5.0483789321952965,61.0,16.39999999999999,70.67730505073415,14,91
123,Spring--BATCH_2_0_0--1129,BATCH,Spring,0.6923076923076923,0.3032967032967032,1.081119345927628,4.5,1.971428571428571,7.027275748529583,63.0,27.599999999999994,98.38186047941416,14,91
124,Wildfly--WFCORE_2_0_0--868,WFCORE,Wildfly,0.4945054945054945,0.10989010989010987,0.5172644814490711,3.2142857142857144,0.7142857142857142,3.3622191294189627,45.0,9.999999999999998,47.071067811865476,14,91
125,Wildfly--WFLY_8_0_0--2188,WFLY,Wildfly,0.489010989010989,0.21538461538461537,0.6977207335850698,3.1785714285714284,1.4,4.535184768302954,44.5,19.599999999999998,63.49258675624135,14,91
126,Spring--DATAREST_2_5_2--885,DATAREST,Spring,0.4725274725274725,0.1450549450549451,0.5900932396685162,3.0714285714285716,0.9428571428571431,3.835606057845355,43.0,13.200000000000003,53.69848480983497,14,91
127,Wildfly--WFLY_8_0_0--1815,WFLY,Wildfly,0.6824175824175823,0.28131868131868115,0.9436162534774389,4.435714285714285,1.8285714285714276,6.133505647603353,62.099999999999994,25.599999999999987,85.86907906644694,14,91
